VulLink,Origin,Dest,ODIndex,Demand,UECost
4,4,6,98,200,36.66
4,4,5,99,200,23.5817
4,4,3,100,500,2.20343
4,4,2,101,100,6.29853
4,4,1,102,100,59.8608
4,4,0,103,200,65.8727
4,5,23,104,100,40.6633
4,5,22,105,100,41.0734
4,5,21,106,200,29.3912
4,5,20,107,100,29.6884
4,5,19,108,300,20.9432
4,5,18,109,200,30.9142
4,5,17,110,100,16.6186
4,5,16,111,500,26.8181
4,5,15,112,900,17.9058
4,5,14,113,200,35.3188
4,5,13,114,100,34.5684
4,5,12,115,200,22.5395
4,5,11,116,200,19.5079
4,5,10,117,400,19.6634
4,5,9,118,800,25.9998
4,5,8,119,400,20.3347
4,5,7,120,800,8.89127
4,5,6,121,400,14.5561
4,5,4,122,200,9.18636
4,5,3,123,400,11.3898
4,5,2,124,300,15.4849
4,5,1,125,400,36.2791
4,5,0,126,300,42.2911
4,6,23,127,100,26.1072
4,6,22,128,200,26.5173
4,6,21,129,500,14.8351
4,6,20,130,200,15.1323
4,6,19,131,500,6.38717
4,6,18,132,400,16.3581
4,6,17,133,200,2.06252
4,6,16,134,1000,14.1175
4,6,15,135,1400,5.20528
4,6,14,136,500,20.7627
4,6,13,137,200,34.3753
4,6,12,138,400,42.1473
4,6,11,139,700,42.2566
4,6,10,140,500,40.609
4,6,9,141,1900,28.0243
4,6,8,142,600,24.6986
4,6,7,143,1000,6.65874
4,6,5,144,400,22.7487
4,6,4,145,200,31.9351
4,6,3,146,400,34.1385
4,6,2,147,100,38.2336
4,6,1,148,200,59.0278
4,6,0,149,500,65.0398
4,7,23,150,200,31.772
4,7,22,151,300,32.1821
4,7,21,152,500,20.4999
4,7,20,153,400,20.7971
4,7,19,154,900,12.052
4,7,18,155,700,22.0229
4,7,17,156,300,7.72734
4,7,16,157,1400,17.9268
4,7,15,158,2200,9.01458
4,7,14,159,600,26.4275
4,7,13,160,400,40.0402
4,7,12,161,600,38.6294
4,7,11,162,600,35.5979
4,7,10,163,800,35.7534
4,7,9,164,1600,23.7048
4,7,8,165,800,18.0398
4,7,6,166,1000,5.66481
4,7,5,167,800,16.09
4,7,4,168,500,25.2763
4,7,3,169,700,27.4797
4,7,2,170,200,31.5748
4,7,1,171,400,52.369
4,7,0,172,800,58.381
4,8,23,173,200,41.4171
4,8,22,174,500,40.3501
4,8,21,175,700,28.6679
4,8,20,176,300,32.7169
4,8,19,177,600,31.8988
4,8,18,178,400,23.8986
4,8,17,179,200,27.5741
4,8,16,180,900,20.5841
4,8,15,181,1400,28.8614
4,8,14,182,900,19.3247
4,8,13,183,600,32.9374
4,8,12,184,600,23.2269
4,8,11,185,600,20.1954
4,8,10,186,1400,18.2498
4,8,9,187,2800,5.66503
4,8,7,188,800,19.8468
4,8,6,189,600,25.5116
4,8,5,190,400,33.4555
4,8,4,191,800,9.87383
4,8,3,192,700,12.0773
4,8,2,193,100,16.1724
4,8,1,194,200,69.7346
4,8,0,195,500,75.7466
4,9,23,196,800,38.0267
4,9,22,197,1800,34.6851
4,9,21,198,2600,23.0029
4,9,20,199,1200,27.0518
4,9,19,200,2500,29.2585
4,9,18,201,1800,18.2335
4,9,17,202,700,26.5437
4,9,16,203,3900,14.919
4,9,15,204,4400,23.4148
4,9,14,205,4000,13.6597
4,9,13,206,2100,27.2723
4,9,12,207,1900,27.5778
4,9,11,208,2000,24.5463
4,9,10,209,4000,12.5848
4,9,8,210,2800,5.44842
4,9,7,211,1600,25.2952
4,9,6,212,1900,28.6237
4,9,5,213,800,38.9039
4,9,4,214,1000,15.3222
4,9,3,215,1200,17.5257
4,9,2,216,300,21.6208
4,9,1,217,600,75.183
4,9,0,218,1300,81.195
4,10,23,219,600,28.404
4,10,22,220,1300,24.2348
4,10,21,221,1100,36.2059
4,10,20,222,400,40.2548
4,10,19,223,600,42.4615
4,10,18,224,400,31.4365
4,10,17,225,100,39.7467
4,10,16,226,1000,28.122
4,10,15,227,1400,36.6178
4,10,14,228,1400,26.8627
4,10,13,229,1600,14.905
4,10,12,230,1000,14.9931
4,10,11,231,1400,11.9615
4,10,9,232,3900,13.203
4,10,8,233,1400,18.6514
4,10,7,234,800,38.4982
4,10,6,235,500,41.8267
4,10,5,236,400,34.3116
4,10,4,237,500,10.7299
4,10,3,238,1500,8.20685
4,10,2,239,300,12.302
4,10,1,240,200,70.5906
4,10,0,241,500,76.6026
4,11,23,242,500,21.2218
4,11,22,243,700,25.3729
4,11,21,244,700,37.5444
4,11,20,245,300,33.4381
4,11,19,246,400,42.6062
4,11,18,247,300,45.2354
4,11,17,248,200,47.0221
4,11,16,249,600,41.9209
4,11,15,250,700,50.1648
4,11,14,251,700,40.6616
4,11,13,252,700,28.7039
4,11,12,253,1300,3.03155
4,11,10,254,1400,13.7989
4,11,9,255,2000,27.0019
4,11,8,256,600,22.0643
4,11,7,257,600,41.9111
4,11,6,258,700,47.5759
4,11,5,259,200,34.4976
4,11,4,260,200,10.9159
4,11,3,261,600,8.39288
4,11,2,262,200,4.01536
4,11,1,263,100,70.7767
4,11,0,264,200,76.7887
4,12,23,265,800,18.1902
4,12,22,266,800,22.3414
4,12,21,267,1300,34.5129
4,12,20,268,600,30.4066
4,12,19,269,600,39.5746
4,12,18,270,300,48.0338
4,12,17,271,100,43.9905
4,12,16,272,500,44.9493
4,12,15,273,600,47.1333
4,12,14,274,700,43.4599
4,12,13,275,600,31.2706
4,12,11,276,1300,3.02834
4,12,10,277,1000,16.8272
4,12,9,278,1900,30.0302
4,12,8,279,600,25.0926
4,12,7,280,600,44.9394
4,12,6,281,400,46.0706
4,12,5,282,200,37.5259
4,12,4,283,200,13.9443
4,12,3,284,600,11.4212
4,12,2,285,100,7.0437
4,12,1,286,300,73.805
4,12,0,287,500,79.817
4,13,23,288,400,13.499
4,13,22,289,1100,9.32982
4,13,21,290,1200,21.5013
4,13,20,291,400,25.5502
4,13,19,292,500,29.1235
4,13,18,293,300,18.0985
4,13,17,294,100,33.5394
4,13,16,295,700,25.6919
4,13,15,296,700,35.1706
4,13,14,297,1300,13.5247
4,13,12,298,600,29.303
4,13,11,299,700,26.2715
4,13,10,300,1600,14.3099
4,13,9,301,2100,26.1999
4,13,8,302,600,31.6483
4,13,7,303,400,42.2782
4,13,6,304,200,35.6195
4,13,5,305,100,48.6215
4,13,4,306,100,25.0398
4,13,3,307,500,22.5168
4,13,2,308,100,26.6119
4,13,1,309,100,84.9006
4,13,0,310,300,90.9126
4,14,23,311,400,24.367
4,14,22,312,1000,21.0254
4,14,21,313,2600,9.34321
4,14,20,314,800,13.3921
4,14,19,315,1100,15.5988
4,14,18,316,800,4.57385
4,14,17,317,200,20.0147
4,14,16,318,1500,12.1672
4,14,15,319,1200,21.6459
4,14,13,320,1300,13.6126
4,14,12,321,700,40.2531
4,14,11,322,700,37.2215
4,14,10,323,1400,25.26
4,14,9,324,4000,12.6752
4,14,8,325,1000,18.1237
4,14,7,326,600,28.7535
4,14,6,327,500,22.0948
4,14,5,328,200,44.8435
4,14,4,329,200,27.9975
4,14,3,330,500,30.2009
4,14,2,331,100,34.296
4,14,1,332,100,81.1226
4,14,0,333,500,87.1346
4,15,23,334,300,27.1735
4,15,22,335,500,27.5836
4,15,21,336,1200,15.9015
4,15,20,337,600,16.1986
4,15,19,338,1600,7.4535
4,15,18,339,1300,16.0934
4,15,17,340,500,3.12886
4,15,16,341,2800,8.91222
4,15,14,342,1200,20.498
4,15,13,343,700,34.1107
4,15,12,344,600,43.2136
4,15,11,345,700,46.242
4,15,10,346,1400,35.4037
4,15,9,347,4400,22.819
4,15,8,348,1400,28.2674
4,15,7,349,2200,10.6683
4,15,6,350,1400,5.20893
4,15,5,351,900,26.7583
4,15,4,352,500,35.9446
4,15,3,353,800,38.1481
4,15,2,354,200,42.2432
4,15,1,355,400,63.0373
4,15,0,356,500,69.0493
4,16,23,357,300,35.9529
4,16,22,358,600,32.6112
4,16,21,359,1700,20.929
4,16,20,360,600,24.9779
4,16,19,361,1700,16.9322
4,16,18,362,1700,7.18121
4,16,17,363,600,12.6076
4,16,15,364,2800,9.47872
4,16,14,365,1500,11.5858
4,16,13,366,700,25.1984
4,16,12,367,500,42.3624
4,16,11,368,600,39.3308
4,16,10,369,1000,27.3693
4,16,9,370,3900,14.7845
4,16,8,371,900,20.233
4,16,7,372,1400,20.147
4,16,6,373,1000,14.6877
4,16,5,374,500,36.237
4,16,4,375,200,30.1068
4,16,3,376,500,32.3102
4,16,2,377,100,36.4053
4,16,1,378,200,72.5161
4,16,0,379,400,78.5281
4,17,22,380,100,24.4548
4,17,21,381,300,12.7726
4,17,20,382,100,13.0698
4,17,19,383,400,4.32464
4,17,18,384,300,14.2956
4,17,16,385,600,12.055
4,17,15,386,500,3.14276
4,17,14,387,200,18.7002
4,17,13,388,100,32.3128
4,17,12,389,100,40.0848
4,17,11,390,200,43.1131
4,17,10,391,200,38.5465
4,17,9,392,700,25.9617
4,17,8,393,200,26.7786
4,17,7,394,300,8.73881
4,17,6,395,200,2.08007
4,17,5,396,100,24.8288
4,17,3,397,100,36.2186
4,17,0,398,100,67.1198
4,18,23,399,100,28.7716
4,18,22,400,300,25.43
4,18,21,401,1200,13.7478
4,18,20,402,400,17.7967
4,18,19,403,1200,11.025
4,18,17,404,300,15.4409
4,18,16,405,1700,7.59338
4,18,15,406,1300,17.0721
4,18,14,407,800,4.4046
4,18,13,408,300,18.0172
4,18,12,409,300,44.6577
4,18,11,410,300,41.6261
4,18,10,411,400,29.6646
4,18,9,412,1800,17.0798
4,18,8,413,400,22.5283
4,18,7,414,700,24.1797
4,18,6,415,400,17.5209
4,18,5,416,200,40.2696
4,18,4,417,100,32.4021
4,18,3,418,200,34.6055
4,18,1,419,100,76.5487
4,18,0,420,300,82.5607
4,19,23,421,400,19.72
4,19,22,422,700,20.1301
4,19,21,423,2400,8.44795
4,19,20,424,1200,8.74512
4,19,18,425,1200,9.97094
4,19,17,426,400,4.4159
4,19,16,427,1700,16.4709
4,19,15,428,1600,7.55866
4,19,14,429,1100,14.3755
4,19,13,430,500,27.9882
4,19,12,431,600,35.7601
4,19,11,432,500,38.7885
4,19,10,433,600,39.6356
4,19,9,434,2500,27.0508
4,19,8,435,600,31.1945
4,19,7,436,900,13.1547
4,19,6,437,500,6.49597
4,19,5,438,300,29.2447
4,19,4,439,100,38.431
4,19,3,440,300,40.6345
4,19,1,441,100,65.5238
4,19,0,442,300,71.5357
4,20,23,443,500,10.9749
4,20,22,444,700,15.1261
4,20,21,445,1800,4.1731
4,20,19,446,1200,9.16807
4,20,18,447,400,17.694
4,20,17,448,100,13.584
4,20,16,449,600,25.2874
4,20,15,450,600,16.7267
4,20,14,451,800,13.1201
4,20,13,452,400,24.0553
4,20,12,453,600,27.015
4,20,11,454,300,30.0433
4,20,10,455,400,38.3653
4,20,9,456,1200,25.7954
4,20,8,457,300,31.2438
4,20,7,458,400,22.3228
4,20,6,459,200,15.664
4,20,5,460,100,38.4127
4,20,4,461,100,40.9593
4,20,3,462,200,38.4362
4,20,0,463,100,80.7038
4,21,23,464,1100,15.0238
4,21,22,465,2100,11.6822
4,21,20,466,1800,4.04892
4,21,19,467,2400,9.63349
4,21,18,468,1200,13.5209
4,21,17,469,300,14.0494
4,21,16,470,1700,21.1143
4,21,15,471,1200,17.1922
4,21,14,472,2600,8.94703
4,21,13,473,1200,20.6114
4,21,12,474,1300,31.0639
4,21,11,475,700,34.0923
4,21,10,476,1100,34.207
4,21,9,477,2600,21.6223
4,21,8,478,700,27.0707
4,21,7,479,500,22.7882
4,21,6,480,500,16.1295
4,21,5,481,200,38.8782
4,21,4,482,200,36.9445
4,21,3,483,400,39.1479
4,21,2,484,100,38.1076
4,21,1,485,100,75.1572
4,21,0,486,400,81.1692
4,22,23,487,700,4.16919
4,22,21,488,2100,12.1715
4,22,20,489,700,16.2204
4,22,19,490,700,21.805
4,22,18,491,300,25.6924
4,22,17,492,100,26.2209
4,22,16,493,600,33.2858
4,22,15,494,500,29.3636
4,22,14,495,1000,21.1185
4,22,13,496,1100,8.92923
4,22,12,497,800,20.2093
4,22,11,498,700,23.2376
4,22,10,499,1300,23.2392
4,22,9,500,1800,33.7938
4,22,8,501,500,39.2422
4,22,7,502,300,34.9597
4,22,6,503,200,28.301
4,22,5,504,100,51.0497
4,22,4,505,100,33.969
4,22,3,506,500,31.446
4,22,2,507,100,27.253
4,22,0,508,300,93.3407
4,23,22,509,700,4.15119
4,23,21,510,1100,16.3227
4,23,20,511,500,12.2164
4,23,19,512,400,21.3844
4,23,18,513,100,29.8436
4,23,16,514,300,37.4369
4,23,15,515,300,28.9431
4,23,14,516,400,25.2697
4,23,13,517,400,13.0804
4,23,12,518,700,16.0401
4,23,11,519,500,19.0684
4,23,10,520,600,27.3903
4,23,9,521,800,37.945
4,23,8,522,200,41.1327
4,23,7,523,200,34.5391
4,23,6,524,100,27.8804
4,23,5,525,100,50.6291
4,23,3,526,200,27.4613
4,23,0,527,100,92.9202
5,0,23,0,100,55.1909
5,0,22,1,300,61.9141
5,0,21,2,400,63.145
5,0,20,3,100,64.2608
5,0,19,4,300,54.3485
5,0,18,5,300,65.8392
5,0,17,6,100,49.8616
5,0,16,7,400,62.2157
5,0,15,8,500,52.2594
5,0,14,9,500,70.2435
5,0,13,10,300,72.485
5,0,12,11,500,11.0814
5,0,11,12,200,8.02873
5,0,10,13,500,59.831
5,0,9,14,1300,61.818
5,0,8,15,500,57.0621
5,0,7,16,800,41.965
5,0,6,17,500,47.7792
5,0,5,18,300,30.152
5,0,4,19,200,50.4515
5,0,3,20,500,52.9196
5,0,2,21,100,4.00001
5,0,1,22,100,6.00582
5,1,21,23,100,57.1392
5,1,19,24,100,48.3427
5,1,18,25,100,59.8334
5,1,16,26,200,56.2099
5,1,15,27,400,46.2536
5,1,14,28,100,64.2377
5,1,13,29,100,66.4792
5,1,12,30,300,58.1687
5,1,11,31,100,55.116
5,1,10,32,200,53.8252
5,1,9,33,600,55.8122
5,1,8,34,200,51.0563
5,1,7,35,400,35.9592
5,1,6,36,200,41.7734
5,1,5,37,400,24.1462
5,1,4,38,100,44.4456
5,1,3,39,200,46.9138
5,1,2,40,100,51.0873
5,1,0,41,100,6.0002
5,2,22,42,100,57.9141
5,2,21,43,100,73.3556
5,2,16,44,100,90.1796
5,2,15,45,200,88.5515
5,2,14,46,100,84.7973
5,2,13,47,100,70.2304
5,2,12,48,100,7.08139
5,2,11,49,200,4.02872
5,2,10,50,300,59.9611
5,2,9,51,300,75.284
5,2,8,52,100,81.97
5,2,7,53,200,93.9444
5,2,6,54,100,87.4037
5,2,5,55,300,84.585
5,2,4,56,100,77.2229
5,2,3,57,200,75.1776
5,2,1,58,100,92.484
5,2,0,59,100,4.00204
5,3,23,60,200,33.1396
5,3,22,61,500,29.2485
5,3,21,62,400,34.94
5,3,20,63,200,40.1443
5,3,19,64,300,33.6039
5,3,18,65,200,29.4865
5,3,17,66,100,29.117
5,3,16,67,500,28.3074
5,3,15,68,800,31.5148
5,3,14,69,500,25.1366
5,3,13,70,500,19.5654
5,3,12,71,600,11.2549
5,3,11,72,600,8.20222
5,3,10,73,1400,6.91139
5,3,9,74,1200,13.4118
5,3,8,75,700,8.65597
5,3,7,76,700,21.2204
5,3,6,77,400,27.0346
5,3,5,78,400,9.40742
5,3,4,79,500,2.0453
5,3,2,80,200,4.1735
5,3,1,81,200,17.3064
5,3,0,82,500,8.17553
5,4,22,83,100,31.7166
5,4,21,84,200,32.8947
5,4,20,85,100,38.099
5,4,19,86,100,31.5587
5,4,18,87,100,27.4412
5,4,16,88,200,26.2621
5,4,15,89,500,29.4695
5,4,14,90,200,23.0913
5,4,13,91,100,22.0335
5,4,12,92,200,13.723
5,4,11,93,200,10.6704
5,4,10,94,500,9.37953
5,4,9,95,1000,11.3665
5,4,8,96,800,6.61067
5,4,7,97,500,19.1751
5,4,6,98,200,24.9893
5,4,5,99,200,7.36212
5,4,3,100,500,2.46814
5,4,2,101,100,6.64164
5,4,1,102,100,15.2611
5,4,0,103,200,10.6437
5,5,23,104,100,44.968
5,5,22,105,100,45.1177
5,5,21,106,200,32.993
5,5,20,107,100,34.1088
5,5,19,108,300,24.1965
5,5,18,109,200,35.6872
5,5,17,110,100,19.7096
5,5,16,111,500,32.0637
5,5,15,112,900,22.1074
5,5,14,113,200,40.0915
5,5,13,114,100,42.333
5,5,12,115,200,34.0225
5,5,11,116,200,30.9698
5,5,10,117,400,29.679
5,5,9,118,800,31.666
5,5,8,119,400,26.9101
5,5,7,120,800,11.813
5,5,6,121,400,17.6272
5,5,4,122,200,20.2994
5,5,3,123,400,22.7676
5,5,2,124,300,26.9411
5,5,1,125,400,7.89897
5,5,0,126,300,13.8992
5,6,23,127,100,27.3408
5,6,22,128,200,27.4905
5,6,21,129,500,15.3658
5,6,20,130,200,16.4816
5,6,19,131,500,6.56934
5,6,18,132,400,18.06
5,6,17,133,200,2.08241
5,6,16,134,1000,15.2842
5,6,15,135,1400,5.32783
5,6,14,136,500,22.4643
5,6,13,137,200,36.5917
5,6,12,138,400,44.1281
5,6,11,139,700,47.1464
5,6,10,140,500,41.4464
5,6,9,141,1900,28.7242
5,6,8,142,600,25.0899
5,6,7,143,1000,6.54072
5,6,5,144,400,16.7552
5,6,4,145,200,36.6729
5,6,3,146,400,39.1411
5,6,2,147,100,43.3146
5,6,1,148,200,24.6542
5,6,0,149,500,30.6544
5,7,23,150,200,33.155
5,7,22,151,300,33.3047
5,7,21,152,500,21.18
5,7,20,153,400,22.2958
5,7,19,154,900,12.3835
5,7,18,155,700,23.8742
5,7,17,156,300,7.8966
5,7,16,157,1400,20.2507
5,7,15,158,2200,10.2944
5,7,14,159,600,28.2785
5,7,13,160,400,42.4059
5,7,12,161,600,43.8552
5,7,11,162,600,40.8026
5,7,10,163,800,36.0272
5,7,9,164,1600,23.305
5,7,8,165,800,18.5491
5,7,6,166,1000,5.81419
5,7,5,167,800,10.2145
5,7,4,168,500,30.1322
5,7,3,169,700,32.6004
5,7,2,170,200,36.7739
5,7,1,171,400,18.1134
5,7,0,172,800,24.1136
5,8,23,173,200,42.2998
5,8,22,174,500,38.4087
5,8,21,175,700,26.284
5,8,20,176,300,31.4884
5,8,19,177,600,26.7066
5,8,18,178,400,20.8306
5,8,17,179,200,22.2196
5,8,16,180,900,19.6514
5,8,15,181,1400,24.4625
5,8,14,182,900,16.4806
5,8,13,183,600,30.1321
5,8,12,184,600,25.3061
5,8,11,185,600,22.2534
5,8,10,186,1400,17.4781
5,8,9,187,2800,4.75588
5,8,7,188,800,14.323
5,8,6,189,600,20.1372
5,8,5,190,400,18.9452
5,8,4,191,800,11.5831
5,8,3,192,700,14.0512
5,8,2,193,100,18.2247
5,8,1,194,200,26.8442
5,8,0,195,500,22.2267
5,9,23,196,800,37.544
5,9,22,197,1800,33.6528
5,9,21,198,2600,21.5281
5,9,20,199,1200,26.7325
5,9,19,200,2500,26.6166
5,9,18,201,1800,16.0747
5,9,17,202,700,22.9108
5,9,16,203,3900,14.8955
5,9,15,204,4400,19.7067
5,9,14,205,4000,11.7248
5,9,13,206,2100,25.3762
5,9,12,207,1900,30.4986
5,9,11,208,2000,27.446
5,9,10,209,4000,12.7222
5,9,8,210,2800,6.686
5,9,7,211,1600,21.009
5,9,6,212,1900,25.0084
5,9,5,213,800,25.6312
5,9,4,214,1000,18.2691
5,9,3,215,1200,20.7372
5,9,2,216,300,24.9107
5,9,1,217,600,33.5301
5,9,0,218,1300,28.9127
5,10,23,219,600,26.2282
5,10,22,220,1300,22.3371
5,10,21,221,1100,36.8511
5,10,20,222,400,42.0554
5,10,19,223,600,41.9395
5,10,18,224,400,31.3976
5,10,17,225,100,38.2337
5,10,16,226,1000,30.2185
5,10,15,227,1400,35.0296
5,10,14,228,1400,27.0477
5,10,13,229,1600,12.654
5,10,12,230,1000,17.7764
5,10,11,231,1400,14.7237
5,10,9,232,3900,15.3229
5,10,8,233,1400,22.0089
5,10,7,234,800,36.3319
5,10,6,235,500,40.3313
5,10,5,236,400,24.6239
5,10,4,237,500,17.2618
5,10,3,238,1500,15.2165
5,10,2,239,300,18.7238
5,10,1,240,200,32.5228
5,10,0,241,500,22.7259
5,11,23,242,500,47.1621
5,11,22,243,700,53.8853
5,11,21,244,700,69.3269
5,11,20,245,300,63.6777
5,11,19,246,400,76.6562
5,11,18,247,300,85.1185
5,11,17,248,200,81.2774
5,11,16,249,600,86.1509
5,11,15,250,700,84.5228
5,11,14,251,700,80.7686
5,11,13,252,700,66.2017
5,11,12,253,1300,3.05267
5,11,10,254,1400,55.9324
5,11,9,255,2000,71.2553
5,11,8,256,600,77.9413
5,11,7,257,600,89.9157
5,11,6,258,700,83.375
5,11,5,259,200,80.5563
5,11,4,260,200,73.1942
5,11,3,261,600,71.1489
5,11,2,262,200,4.00009
5,11,1,263,100,88.4552
5,11,0,264,200,8.00213
5,12,23,265,800,44.1095
5,12,22,266,800,50.8327
5,12,21,267,1300,66.2742
5,12,20,268,600,60.625
5,12,19,269,600,73.6036
5,12,18,270,300,82.0658
5,12,17,271,100,78.2247
5,12,16,272,500,89.1692
5,12,15,273,600,81.4701
5,12,14,274,700,77.7159
5,12,13,275,600,63.149
5,12,11,276,1300,3.0183
5,12,10,277,1000,58.9507
5,12,9,278,1900,74.2736
5,12,8,279,600,80.9596
5,12,7,280,600,86.8631
5,12,6,281,400,80.3223
5,12,5,282,200,83.5746
5,12,4,283,200,76.2125
5,12,3,284,600,74.1672
5,12,2,285,100,7.01839
5,12,1,286,300,91.4735
5,12,0,287,500,11.0204
5,13,23,288,400,13.5742
5,13,22,289,1100,9.68311
5,13,21,290,1200,25.1009
5,13,20,291,400,30.0898
5,13,19,292,500,30.1894
5,13,18,293,300,19.6475
5,13,17,294,100,34.8105
5,13,16,295,700,27.7162
5,13,15,296,700,37.1866
5,13,14,297,1300,15.2975
5,13,12,298,600,30.3615
5,13,11,299,700,29.6464
5,13,10,300,1600,14.9227
5,13,9,301,2100,28.9732
5,13,8,302,600,35.6592
5,13,7,303,400,43.4489
5,13,6,304,200,36.9082
5,13,5,305,100,39.5465
5,13,4,306,100,32.1844
5,13,3,307,500,30.1391
5,13,2,308,100,33.6465
5,13,1,309,100,47.4455
5,13,0,310,300,37.6485
5,14,23,311,400,25.8192
5,14,22,312,1000,21.9281
5,14,21,313,2600,9.80338
5,14,20,314,800,15.0077
5,14,19,315,1100,14.8918
5,14,18,316,800,4.34993
5,14,17,317,200,19.513
5,14,16,318,1500,12.4187
5,14,15,319,1200,21.8891
5,14,13,320,1300,14.1274
5,14,12,321,700,42.6065
5,14,11,322,700,41.1216
5,14,10,323,1400,26.3978
5,14,9,324,4000,13.6756
5,14,8,325,1000,20.3616
5,14,7,326,600,28.1513
5,14,6,327,500,21.6106
5,14,5,328,200,38.3658
5,14,4,329,200,31.9447
5,14,3,330,500,34.4128
5,14,2,331,100,38.5863
5,14,1,332,100,46.2648
5,14,0,333,500,42.5884
5,15,23,334,300,28.4625
5,15,22,335,500,28.6123
5,15,21,336,1200,16.4876
5,15,20,337,600,17.6033
5,15,19,338,1600,7.69106
5,15,18,339,1300,17.7384
5,15,17,340,500,3.20413
5,15,16,341,2800,9.95632
5,15,14,342,1200,22.1427
5,15,13,343,700,36.2701
5,15,12,344,600,45.2499
5,15,11,345,700,48.2682
5,15,10,346,1400,36.1186
5,15,9,347,4400,23.3964
5,15,8,348,1400,28.7942
5,15,7,349,2200,10.2451
5,15,6,350,1400,5.30176
5,15,5,351,900,20.4596
5,15,4,352,500,40.3773
5,15,3,353,800,42.8454
5,15,2,354,200,47.0189
5,15,1,355,400,28.3585
5,15,0,356,500,34.3587
5,16,23,357,300,37.933
5,16,22,358,600,34.1144
5,16,21,359,1700,21.9897
5,16,20,360,600,27.0738
5,16,19,361,1700,17.1615
5,16,18,362,1700,7.78207
5,16,17,363,600,12.6746
5,16,15,364,2800,9.47043
5,16,14,365,1500,12.1863
5,16,13,366,700,26.3138
5,16,12,367,500,46.5625
5,16,11,368,600,43.5098
5,16,10,369,1000,28.7861
5,16,9,370,3900,16.0639
5,16,8,371,900,22.7499
5,16,7,372,1400,19.7155
5,16,6,373,1000,14.7722
5,16,5,374,500,29.93
5,16,4,375,200,34.3329
5,16,3,376,500,36.8011
5,16,2,377,100,40.9746
5,16,1,378,200,37.829
5,16,0,379,400,43.8292
5,17,22,380,100,25.4081
5,17,21,381,300,13.2834
5,17,20,382,100,14.3992
5,17,19,383,400,4.48693
5,17,18,384,300,15.9776
5,17,16,385,600,13.2017
5,17,15,386,500,3.24542
5,17,14,387,200,20.3819
5,17,13,388,100,34.5093
5,17,12,389,100,42.0457
5,17,11,390,200,45.064
5,17,10,391,200,39.364
5,17,9,392,700,26.6418
5,17,8,393,200,27.1875
5,17,7,394,300,8.63834
5,17,6,395,200,2.09762
5,17,5,396,100,18.8528
5,17,3,397,100,41.2387
5,17,0,398,100,32.752
5,18,23,399,100,30.2235
5,18,22,400,300,26.3324
5,18,21,401,1200,14.2077
5,18,20,402,400,19.412
5,18,19,403,1200,10.5419
5,18,17,404,300,15.1631
5,18,16,405,1700,8.06873
5,18,15,406,1300,17.5392
5,18,14,407,800,4.40427
5,18,13,408,300,18.5317
5,18,12,409,300,47.0108
5,18,11,410,300,45.5258
5,18,10,411,400,30.8021
5,18,9,412,1800,18.0799
5,18,8,413,400,24.7659
5,18,7,414,700,23.8014
5,18,6,415,400,17.2607
5,18,5,416,200,34.0159
5,18,4,417,100,36.349
5,18,3,418,200,38.8171
5,18,1,419,100,41.9148
5,18,0,420,300,46.9926
5,19,23,421,400,20.7715
5,19,22,422,700,20.9212
5,19,21,423,2400,8.7965
5,19,20,424,1200,9.91229
5,19,18,425,1200,11.4907
5,19,17,426,400,4.62115
5,19,16,427,1700,17.8229
5,19,15,428,1600,7.86657
5,19,14,429,1100,15.895
5,19,13,430,500,30.0224
5,19,12,431,600,37.5588
5,19,11,432,500,40.5771
5,19,10,433,600,42.2928
5,19,9,434,2500,29.5706
5,19,8,435,600,31.8086
5,19,7,436,900,13.2595
5,19,6,437,500,6.71877
5,19,5,438,300,23.474
5,19,4,439,100,43.3917
5,19,3,440,300,45.8598
5,19,1,441,100,31.3729
5,19,0,442,300,37.3731
5,20,23,443,500,10.8592
5,20,22,444,700,17.5824
5,20,21,445,1800,5.6492
5,20,19,446,1200,12.9785
5,20,18,447,400,21.4408
5,20,17,448,100,17.5997
5,20,16,449,600,29.5095
5,20,15,450,600,20.8451
5,20,14,451,800,17.0909
5,20,13,452,400,29.8988
5,20,12,453,600,27.6465
5,20,11,454,300,30.6648
5,20,10,455,400,43.4887
5,20,9,456,1200,30.7665
5,20,8,457,300,37.4525
5,20,7,458,400,26.238
5,20,6,459,200,19.6973
5,20,5,460,100,36.4525
5,20,4,461,100,49.0356
5,20,3,462,200,51.5037
5,20,0,463,100,38.6669
5,21,23,464,1100,16.0158
5,21,22,465,2100,12.1247
5,21,20,466,1800,5.20435
5,21,19,467,2400,9.82363
5,21,18,468,1200,15.7916
5,21,17,469,300,14.4448
5,21,16,470,1700,23.8603
5,21,15,471,1200,17.6902
5,21,14,472,2600,11.4417
5,21,13,473,1200,24.4411
5,21,12,474,1300,32.8031
5,21,11,475,700,35.8214
5,21,10,476,1100,37.8395
5,21,9,477,2600,25.1173
5,21,8,478,700,31.8033
5,21,7,479,500,23.0831
5,21,6,480,500,16.5424
5,21,5,481,200,33.2976
5,21,4,482,200,43.3864
5,21,3,483,400,45.8545
5,21,2,484,100,39.8215
5,21,1,485,100,41.1966
5,21,0,486,400,43.8236
5,22,23,487,700,3.89111
5,22,21,488,2100,17.0502
5,22,20,489,700,20.4067
5,22,19,490,700,26.8738
5,22,18,491,300,31.9638
