RecoverCase,VulLink,Origin,Dest,ODIndex,Demand,UECost
-1,44,7,4,168,500,27.2482
-1,44,7,3,169,700,29.6194
-1,44,7,2,170,200,33.8276
-1,44,7,1,171,400,23.8134
-1,44,7,0,172,800,29.8159
-1,44,8,23,173,200,38.6185
-1,44,8,22,174,500,40.0149
-1,44,8,21,175,700,28.2048
-1,44,8,20,176,300,33.5439
-1,44,8,19,177,600,38.2562
-1,44,8,18,178,400,55.3433
-1,44,8,17,179,200,33.8017
-1,44,8,16,180,900,49.1602
-1,44,8,15,181,1400,37.1688
-1,44,8,14,182,900,15.1947
-1,44,8,13,183,600,29.374
-1,44,8,12,184,600,22.9594
-1,44,8,11,185,600,19.9263
-1,44,8,10,186,1400,17.308
-1,44,8,9,187,2800,5.40968
-1,44,8,7,188,800,24.6381
-1,44,8,6,189,600,31.7336
-1,44,8,5,190,400,19.7241
-1,44,8,4,191,800,9.19417
-1,44,8,3,192,700,11.5653
-1,44,8,2,193,100,15.9
-1,44,8,1,194,200,25.9203
-1,44,8,0,195,500,19.9163
-1,44,9,23,196,800,39.1451
-1,44,9,22,197,1800,34.6052
-1,44,9,21,198,2600,22.7951
-1,44,9,20,199,1200,28.1342
-1,44,9,19,200,2500,40.2033
-1,44,9,18,201,1800,55.1093
-1,44,9,17,202,700,35.7489
-1,44,9,16,203,3900,43.7505
-1,44,9,15,204,4400,32.4056
-1,44,9,14,205,4000,9.78498
-1,44,9,13,206,2100,23.9644
-1,44,9,12,207,1900,28.8393
-1,44,9,11,208,2000,25.8061
-1,44,9,10,209,4000,11.8984
-1,44,9,8,210,2800,6.23874
-1,44,9,7,211,1600,30.8769
-1,44,9,6,212,1900,37.7943
-1,44,9,5,213,800,25.9628
-1,44,9,4,214,1000,15.4329
-1,44,9,3,215,1200,17.8041
-1,44,9,2,216,300,22.1388
-1,44,9,1,217,600,32.159
-1,44,9,0,218,1300,26.1551
-1,44,10,23,219,600,27.3266
-1,44,10,22,220,1300,22.7867
-1,44,10,21,221,1100,34.7437
-1,44,10,20,222,400,39.9866
-1,44,10,19,223,600,52.1625
-1,44,10,18,224,400,67.0685
-1,44,10,17,225,100,47.7081
-1,44,10,16,226,1000,55.7097
-1,44,10,15,227,1400,44.3648
-1,44,10,14,228,1400,21.7442
-1,44,10,13,229,1600,12.1458
-1,44,10,12,230,1000,16.9409
-1,44,10,11,231,1400,13.9078
-1,44,10,9,232,3900,11.9592
-1,44,10,8,233,1400,18.1979
-1,44,10,7,234,800,42.8361
-1,44,10,6,235,500,49.7535
-1,44,10,5,236,400,20.2795
-1,44,10,4,237,500,9.74964
-1,44,10,3,238,1500,7.3889
-1,44,10,2,239,300,11.7236
-1,44,10,1,240,200,21.7438
-1,44,10,0,241,500,15.7399
-1,44,11,23,242,500,18.6922
-1,44,11,22,243,700,22.4631
-1,44,11,21,244,700,34.4201
-1,44,11,20,245,300,31.3522
-1,44,11,19,246,400,54.8091
-1,44,11,18,247,300,71.8962
-1,44,11,17,248,200,53.2661
-1,44,11,16,249,600,68.6245
-1,44,11,15,250,700,56.6332
-1,44,11,14,251,700,34.659
-1,44,11,13,252,700,25.0671
-1,44,11,12,253,1300,3.03313
-1,44,11,10,254,1400,12.9212
-1,44,11,9,255,2000,24.8741
-1,44,11,8,256,600,19.4644
-1,44,11,7,257,600,44.1025
-1,44,11,6,258,700,51.198
-1,44,11,5,259,200,21.2215
-1,44,11,4,260,200,10.7006
-1,44,11,3,261,600,8.33988
-1,44,11,2,262,200,4.03102
-1,44,11,1,263,100,14.0513
-1,44,11,0,264,200,8.04729
-1,44,12,23,265,800,15.659
-1,44,12,22,266,800,19.43
-1,44,12,21,267,1300,31.387
-1,44,12,20,268,600,28.3191
-1,44,12,19,269,600,51.776
-1,44,12,18,270,300,68.8631
-1,44,12,17,271,100,56.1294
-1,44,12,16,272,500,71.5473
-1,44,12,15,273,600,59.4973
-1,44,12,14,274,700,37.695
-1,44,12,13,275,600,28.103
-1,44,12,11,276,1300,3.03596
-1,44,12,10,277,1000,15.9572
-1,44,12,9,278,1900,27.91
-1,44,12,8,279,600,22.5003
-1,44,12,7,280,600,47.1385
-1,44,12,6,281,400,54.234
-1,44,12,5,282,200,24.2575
-1,44,12,4,283,200,13.7366
-1,44,12,3,284,600,11.3758
-1,44,12,2,285,100,7.06698
-1,44,12,1,286,300,17.0872
-1,44,12,0,287,500,11.0833
-1,44,13,23,288,400,15.1808
-1,44,13,22,289,1100,10.6408
-1,44,13,21,290,1200,22.5979
-1,44,13,20,291,400,27.8408
-1,44,13,19,292,500,50.9916
-1,44,13,18,293,300,68.0788
-1,44,13,17,294,100,55.345
-1,44,13,16,295,700,70.4779
-1,44,13,15,296,700,58.713
-1,44,13,14,297,1300,9.81751
-1,44,13,12,298,600,31.6436
-1,44,13,11,299,700,28.676
-1,44,13,10,300,1600,14.7682
-1,44,13,9,301,2100,26.7274
-1,44,13,8,302,600,32.9661
-1,44,13,7,303,400,57.6042
-1,44,13,6,304,200,57.3905
-1,44,13,5,305,100,35.0477
-1,44,13,4,306,100,24.5178
-1,44,13,3,307,500,22.1571
-1,44,13,2,308,100,26.4918
-1,44,13,1,309,100,36.512
-1,44,13,0,310,300,30.5081
-1,44,14,23,311,400,29.3601
-1,44,14,22,312,1000,24.8202
-1,44,14,21,313,2600,13.0102
-1,44,14,20,314,800,18.3492
-1,44,14,19,315,1100,41.4039
-1,44,14,18,316,800,58.4911
-1,44,14,17,317,200,45.7573
-1,44,14,16,318,1500,60.71
-1,44,14,15,319,1200,49.1252
-1,44,14,13,320,1300,14.1794
-1,44,14,12,321,700,45.7988
-1,44,14,11,322,700,42.7657
-1,44,14,10,323,1400,28.8579
-1,44,14,9,324,4000,16.9595
-1,44,14,8,325,1000,23.1983
-1,44,14,7,326,600,47.8364
-1,44,14,6,327,500,47.8028
-1,44,14,5,328,200,42.9223
-1,44,14,4,329,200,32.3924
-1,44,14,3,330,500,34.7636
-1,44,14,2,331,100,39.0983
-1,44,14,1,332,100,49.1185
-1,44,14,0,333,500,43.1146
-1,44,15,23,334,300,29.9002
-1,44,15,22,335,500,33.4988
-1,44,15,21,336,1200,21.5562
-1,44,15,20,337,600,18.8458
-1,44,15,19,338,1600,7.79769
-1,44,15,18,339,1300,23.4087
-1,44,15,17,340,500,3.34324
-1,44,15,16,341,2800,12.05
-1,44,15,14,342,1200,26.6297
-1,44,15,13,343,700,40.809
-1,44,15,12,344,600,46.363
-1,44,15,11,345,700,48.595
-1,44,15,10,346,1400,35.5424
-1,44,15,9,347,4400,23.6441
-1,44,15,8,348,1400,29.3319
-1,44,15,7,349,2200,10.7412
-1,44,15,6,350,1400,5.38871
-1,44,15,5,351,900,28.2299
-1,44,15,4,352,500,37.9894
-1,44,15,3,353,800,40.3605
-1,44,15,2,354,200,44.5687
-1,44,15,1,355,400,34.5546
-1,44,15,0,356,500,40.557
-1,44,16,23,357,300,36.8661
-1,44,16,22,358,600,39.3999
-1,44,16,21,359,1700,27.5899
-1,44,16,20,360,600,25.8117
-1,44,16,19,361,1700,14.7636
-1,44,16,18,362,1700,11.3588
-1,44,16,17,363,600,10.3092
-1,44,16,15,364,2800,6.96594
-1,44,16,14,365,1500,14.5797
-1,44,16,13,366,700,28.7591
-1,44,16,12,367,500,46.3683
-1,44,16,11,368,600,43.3352
-1,44,16,10,369,1000,29.4274
-1,44,16,9,370,3900,17.529
-1,44,16,8,371,900,23.7678
-1,44,16,7,372,1400,17.7071
-1,44,16,6,373,1000,12.3546
-1,44,16,5,374,500,35.1958
-1,44,16,4,375,200,32.9619
-1,44,16,3,376,500,35.3331
-1,44,16,2,377,100,39.6678
-1,44,16,1,378,200,41.5205
-1,44,16,0,379,400,43.6841
-1,44,17,22,380,100,30.1555
-1,44,17,21,381,300,18.213
-1,44,17,20,382,100,15.5025
-1,44,17,19,383,400,4.45445
-1,44,17,18,384,300,21.5416
-1,44,17,16,385,600,15.4179
-1,44,17,15,386,500,3.36795
-1,44,17,14,387,200,24.5786
-1,44,17,13,388,100,38.7579
-1,44,17,12,389,100,43.0198
-1,44,17,11,390,200,45.4229
-1,44,17,10,391,200,38.9104
-1,44,17,9,392,700,27.012
-1,44,17,8,393,200,26.1598
-1,44,17,7,394,300,7.56906
-1,44,17,6,395,200,2.04547
-1,44,17,5,396,100,25.0578
-1,44,17,3,397,100,37.1884
-1,44,17,0,398,100,37.3849
-1,44,18,23,399,100,26.3325
-1,44,18,22,400,300,28.0411
-1,44,18,21,401,1200,16.2311
-1,44,18,20,402,400,15.2781
-1,44,18,19,403,1200,4.23003
-1,44,18,17,404,300,8.58343
-1,44,18,16,405,1700,2.75891
-1,44,18,15,406,1300,9.72485
-1,44,18,14,407,800,3.22092
-1,44,18,13,408,300,17.4003
-1,44,18,12,409,300,42.7953
-1,44,18,11,410,300,45.8313
-1,44,18,10,411,400,32.0788
-1,44,18,9,412,1800,20.1804
-1,44,18,8,413,400,26.4192
-1,44,18,7,414,700,16.1525
-1,44,18,6,415,400,10.6289
-1,44,18,5,416,200,33.6412
-1,44,18,4,417,100,35.6133
-1,44,18,3,418,200,37.9845
-1,44,18,1,419,100,39.9659
-1,44,18,0,420,300,45.9684
-1,44,19,23,421,400,22.1025
-1,44,19,22,422,700,25.7011
-1,44,19,21,423,2400,13.7585
-1,44,19,20,424,1200,11.0481
-1,44,19,18,425,1200,17.0872
-1,44,19,17,426,400,4.35339
-1,44,19,16,427,1700,19.7713
-1,44,19,15,428,1600,7.72134
-1,44,19,14,429,1100,20.1241
-1,44,19,13,430,500,34.3035
-1,44,19,12,431,600,38.5653
-1,44,19,11,432,500,41.6013
-1,44,19,10,433,600,43.2638
-1,44,19,9,434,2500,31.3654
-1,44,19,8,435,600,30.5132
-1,44,19,7,436,900,11.9224
-1,44,19,6,437,500,6.39886
-1,44,19,5,438,300,29.4112
-1,44,19,4,439,100,39.1707
-1,44,19,3,440,300,41.5418
-1,44,19,1,441,100,35.7359
-1,44,19,0,442,300,41.7383
-1,44,20,23,443,500,11.0544
-1,44,20,22,444,700,14.8253
-1,44,20,21,445,1800,3.0704
-1,44,20,19,446,1200,23.4569
-1,44,20,18,447,400,40.5441
-1,44,20,17,448,100,27.8103
-1,44,20,16,449,600,43.2282
-1,44,20,15,450,600,31.1782
-1,44,20,14,451,800,9.43596
-1,44,20,13,452,400,23.5082
-1,44,20,12,453,600,27.5172
-1,44,20,11,454,300,30.5532
-1,44,20,10,455,400,38.2764
-1,44,20,9,456,1200,26.3955
-1,44,20,8,457,300,32.6342
-1,44,20,7,458,400,35.3794
-1,44,20,6,459,200,29.8558
-1,44,20,5,460,100,51.7747
-1,44,20,4,461,100,41.2538
-1,44,20,3,462,200,38.8931
-1,44,20,0,463,100,38.6005
-1,44,21,23,464,1100,16.3935
-1,44,21,22,465,2100,11.9425
-1,44,21,20,466,1800,5.33908
-1,44,21,19,467,2400,28.3937
-1,44,21,18,468,1200,45.4809
-1,44,21,17,469,300,32.7471
-1,44,21,16,470,1700,48.165
-1,44,21,15,471,1200,36.1151
-1,44,21,14,472,2600,6.36556
-1,44,21,13,473,1200,20.5449
-1,44,21,12,474,1300,32.8563
-1,44,21,11,475,700,35.8923
-1,44,21,10,476,1100,35.2234
-1,44,21,9,477,2600,23.3251
-1,44,21,8,478,700,29.5638
-1,44,21,7,479,500,40.3162
-1,44,21,6,480,500,34.7926
-1,44,21,5,481,200,49.2879
-1,44,21,4,482,200,38.758
-1,44,21,3,483,400,41.1292
-1,44,21,2,484,100,39.9233
-1,44,21,1,485,100,49.9435
-1,44,21,0,486,400,43.9396
-1,44,22,23,487,700,4.53993
-1,44,22,21,488,2100,11.957
-1,44,22,20,489,700,17.1999
-1,44,22,19,490,700,40.3508
-1,44,22,18,491,300,57.4379
-1,44,22,17,492,100,44.7042
-1,44,22,16,493,600,60.1221
-1,44,22,15,494,500,48.0721
-1,44,22,14,495,1000,18.3226
-1,44,22,13,496,1100,8.68287
-1,44,22,12,497,800,21.0028
-1,44,22,11,498,700,24.0387
-1,44,22,10,499,1300,23.451
-1,44,22,9,500,1800,35.2821
-1,44,22,8,501,500,41.5209
-1,44,22,7,502,300,52.2732
-1,44,22,6,503,200,46.7496
-1,44,22,5,504,100,43.7306
-1,44,22,4,505,100,33.2007
-1,44,22,3,506,500,30.8399
-1,44,22,2,507,100,28.0698
-1,44,22,0,508,300,32.086
-1,44,23,22,509,700,3.77094
-1,44,23,21,510,1100,15.728
-1,44,23,20,511,500,12.66
-1,44,23,19,512,400,36.1169
-1,44,23,18,513,100,53.2041
-1,44,23,16,514,300,55.8882
-1,44,23,15,515,300,43.8383
-1,44,23,14,516,400,22.0935
-1,44,23,13,517,400,12.4538
-1,44,23,12,518,700,16.4628
-1,44,23,11,519,500,19.4988
-1,44,23,10,520,600,27.222
-1,44,23,9,521,800,39.0531
-1,44,23,8,522,200,38.9632
-1,44,23,7,523,200,48.0394
-1,44,23,6,524,100,42.5158
-1,44,23,5,525,100,40.7203
-1,44,23,3,526,200,27.8387
-1,44,23,0,527,100,27.5461
-1,66,0,23,0,100,24.9756
-1,66,0,22,1,300,29.0148
-1,66,0,21,2,400,35.1434
-1,66,0,20,3,100,32.9518
-1,66,0,19,4,300,42.5709
-1,66,0,18,5,300,48.4133
-1,66,0,17,6,100,38.347
-1,66,0,16,7,400,46.7747
-1,66,0,15,8,500,41.6999
-1,66,0,14,9,500,44.7801
-1,66,0,13,10,300,27.6172
-1,66,0,12,11,500,11.1426
-1,66,0,11,12,200,8.08385
-1,66,0,10,13,500,15.9545
-1,66,0,9,14,1300,29.9219
-1,66,0,8,15,500,23.2069
-1,66,0,7,16,800,30.4516
-1,66,0,6,17,500,36.3021
-1,66,0,5,18,300,13.0109
-1,66,0,4,19,200,11.3234
-1,66,0,3,20,500,8.79591
-1,66,0,2,21,100,4.02169
-1,66,0,1,22,100,6.00329
-1,66,1,21,23,100,41.1472
-1,66,1,19,24,100,36.5676
-1,66,1,18,25,100,54.4171
-1,66,1,16,26,200,52.7785
-1,66,1,15,27,400,35.6966
-1,66,1,14,28,100,50.7839
-1,66,1,13,29,100,33.621
-1,66,1,12,30,300,17.1464
-1,66,1,11,31,100,14.0877
-1,66,1,10,32,200,21.9583
-1,66,1,9,33,600,35.9258
-1,66,1,8,34,200,29.2107
-1,66,1,7,35,400,24.4483
-1,66,1,6,36,200,30.2988
-1,66,1,5,37,400,7.0076
-1,66,1,4,38,100,17.3272
-1,66,1,3,39,200,14.7997
-1,66,1,2,40,100,10.0255
-1,66,1,0,41,100,6.00381
-1,66,2,22,42,100,24.9931
-1,66,2,21,43,100,31.1217
-1,66,2,16,44,100,42.753
-1,66,2,15,45,200,45.4953
-1,66,2,14,46,100,40.7584
-1,66,2,13,47,100,23.5955
-1,66,2,12,48,100,7.12095
-1,66,2,11,49,200,4.06217
-1,66,2,10,50,300,11.9328
-1,66,2,9,51,300,25.9003
-1,66,2,8,52,100,19.1852
-1,66,2,7,53,200,34.3043
-1,66,2,6,54,100,40.1548
-1,66,2,5,55,300,16.9069
-1,66,2,4,56,100,7.30173
-1,66,2,3,57,200,4.77422
-1,66,2,1,58,100,10.0231
-1,66,2,0,59,100,4.01977
-1,66,3,23,60,200,25.473
-1,66,3,22,61,500,29.5123
-1,66,3,21,62,400,35.6409
-1,66,3,20,63,200,33.4492
-1,66,3,19,64,300,41.6494
-1,66,3,18,65,200,39.6174
-1,66,3,17,66,100,37.4255
-1,66,3,16,67,500,37.9788
-1,66,3,15,68,800,40.7211
-1,66,3,14,69,500,35.9842
-1,66,3,13,70,500,18.8212
-1,66,3,12,71,600,11.6401
-1,66,3,11,72,600,8.58129
-1,66,3,10,73,1400,7.1586
-1,66,3,9,74,1200,21.126
-1,66,3,8,75,700,14.411
-1,66,3,7,76,700,29.5301
-1,66,3,6,77,400,35.3806
-1,66,3,5,78,400,12.1326
-1,66,3,4,79,500,2.52751
-1,66,3,2,80,200,4.51912
-1,66,3,1,81,200,14.5422
-1,66,3,0,82,500,8.53889
-1,66,4,22,83,100,31.9305
-1,66,4,21,84,200,38.0591
-1,66,4,20,85,100,35.8674
-1,66,4,19,86,100,39.1219
-1,66,4,18,87,100,37.0899
-1,66,4,16,88,200,35.4513
-1,66,4,15,89,500,38.1936
-1,66,4,14,90,200,33.4567
-1,66,4,13,91,100,21.2395
-1,66,4,12,92,200,14.0583
-1,66,4,11,93,200,10.9995
-1,66,4,10,94,500,9.57684
-1,66,4,9,95,1000,18.5985
-1,66,4,8,96,800,11.8835
-1,66,4,7,97,500,27.0026
-1,66,4,6,98,200,32.8531
-1,66,4,5,99,200,9.60514
-1,66,4,3,100,500,2.41824
-1,66,4,2,101,100,6.93736
-1,66,4,1,102,100,16.9254
-1,66,4,0,103,200,10.9571
-1,66,5,23,104,100,38.2956
-1,66,5,22,105,100,42.3348
-1,66,5,21,106,200,37.0457
-1,66,5,20,107,100,38.0466
-1,66,5,19,108,300,29.56
-1,66,5,18,109,200,47.4942
-1,66,5,17,110,100,25.3361
-1,66,5,16,111,500,45.8556
-1,66,5,15,112,900,28.689
-1,66,5,14,113,200,43.861
-1,66,5,13,114,100,31.6438
-1,66,5,12,115,200,24.4626
-1,66,5,11,116,200,21.4038
-1,66,5,10,117,400,19.9811
-1,66,5,9,118,800,29.0028
-1,66,5,8,119,400,22.2878
-1,66,5,7,120,800,17.4407
-1,66,5,6,121,400,23.2912
-1,66,5,4,122,200,10.4043
-1,66,5,3,123,400,12.8225
-1,66,5,2,124,300,17.3417
-1,66,5,1,125,400,7.32029
-1,66,5,0,126,300,13.3241
-1,66,6,23,127,100,27.6987
-1,66,6,22,128,200,28.8213
-1,66,6,21,129,500,13.7545
-1,66,6,20,130,200,14.7553
-1,66,6,19,131,500,6.26879
-1,66,6,18,132,400,30.1618
-1,66,6,17,133,200,2.04487
-1,66,6,16,134,1000,22.7568
-1,66,6,15,135,1400,5.50294
-1,66,6,14,136,500,35.4374
-1,66,6,13,137,200,44.6797
-1,66,6,12,138,400,51.7707
-1,66,6,11,139,700,49.022
-1,66,6,10,140,500,47.5746
-1,66,6,9,141,1900,35.1663
-1,66,6,8,142,600,28.4513
-1,66,6,7,143,1000,7.54415
-1,66,6,5,144,400,27.6182
-1,66,6,4,145,200,38.0225
-1,66,6,3,146,400,40.4407
-1,66,6,2,147,100,44.9598
-1,66,6,1,148,200,34.9385
-1,66,6,0,149,500,40.9423
-1,66,7,23,150,200,33.5492
-1,66,7,22,151,300,34.6718
-1,66,7,21,152,500,19.605
-1,66,7,20,153,400,20.6058
-1,66,7,19,154,900,12.1193
-1,66,7,18,155,700,36.0123
-1,66,7,17,156,300,7.89536
-1,66,7,16,157,1400,28.5021
-1,66,7,15,158,2200,11.2483
-1,66,7,14,159,600,41.2878
-1,66,7,13,160,400,50.5302
-1,66,7,12,161,600,44.5366
-1,66,7,11,162,600,41.4778
-1,66,7,10,163,800,40.0305
-1,66,7,9,164,1600,27.6221
-1,66,7,8,165,800,20.9071
-1,66,7,6,166,1000,5.85049
-1,66,7,5,167,800,20.074
-1,66,7,4,168,500,30.4783
-1,66,7,3,169,700,32.8965
-1,66,7,2,170,200,37.4157
-1,66,7,1,171,400,27.3943
-1,66,7,0,172,800,33.3981
-1,66,8,23,173,200,37.755
-1,66,8,22,174,500,41.7943
-1,66,8,21,175,700,26.7854
-1,66,8,20,176,300,33.4225
-1,66,8,19,177,600,27.2384
-1,66,8,18,178,400,25.2064
-1,66,8,17,179,200,23.0145
-1,66,8,16,180,900,23.5678
-1,66,8,15,181,1400,26.3101
-1,66,8,14,182,900,21.5732
-1,66,8,13,183,600,30.786
-1,66,8,12,184,600,23.9221
-1,66,8,11,185,600,20.8633
-1,66,8,10,186,1400,19.1234
-1,66,8,9,187,2800,6.71502
-1,66,8,7,188,800,15.1191
-1,66,8,6,189,600,20.9696
-1,66,8,5,190,400,19.4689
-1,66,8,4,191,800,9.86375
-1,66,8,3,192,700,12.282
-1,66,8,2,193,100,16.8011
-1,66,8,1,194,200,26.7892
-1,66,8,0,195,500,20.8209
-1,66,9,23,196,800,39.6244
-1,66,9,22,197,1800,35.1372
-1,66,9,21,198,2600,20.0703
-1,66,9,20,199,1200,26.7075
-1,66,9,19,200,2500,26.992
-1,66,9,18,201,1800,18.4914
-1,66,9,17,202,700,22.7681
-1,66,9,16,203,3900,16.8528
-1,66,9,15,204,4400,19.5951
-1,66,9,14,205,4000,14.8581
-1,66,9,13,206,2100,24.071
-1,66,9,12,207,1900,29.1733
-1,66,9,11,208,2000,26.1145
-1,66,9,10,209,4000,12.4083
-1,66,9,8,210,2800,5.2512
-1,66,9,7,211,1600,20.3703
-1,66,9,6,212,1900,24.8352
-1,66,9,5,213,800,24.7201
-1,66,9,4,214,1000,15.115
-1,66,9,3,215,1200,17.5332
-1,66,9,2,216,300,22.0523
-1,66,9,1,217,600,32.0404
-1,66,9,0,218,1300,26.0721
-1,66,10,23,219,600,27.3622
-1,66,10,22,220,1300,22.875
-1,66,10,21,221,1100,29.2366
-1,66,10,20,222,400,35.3384
-1,66,10,19,223,600,41.5946
-1,66,10,18,224,400,33.0939
-1,66,10,17,225,100,37.3707
-1,66,10,16,226,1000,31.4553
-1,66,10,15,227,1400,34.1976
-1,66,10,14,228,1400,29.4607
-1,66,10,13,229,1600,11.6626
-1,66,10,12,230,1000,16.7652
-1,66,10,11,231,1400,13.7064
-1,66,10,9,232,3900,14.6026
-1,66,10,8,233,1400,19.8538
-1,66,10,7,234,800,34.9729
-1,66,10,6,235,500,39.4377
-1,66,10,5,236,400,18.921
-1,66,10,4,237,500,9.31589
-1,66,10,3,238,1500,6.78839
-1,66,10,2,239,300,11.3075
-1,66,10,1,240,200,21.3306
-1,66,10,0,241,500,15.3273
-1,66,11,23,242,500,16.8917
-1,66,11,22,243,700,20.931
-1,66,11,21,244,700,27.0596
-1,66,11,20,245,300,24.8679
-1,66,11,19,246,400,47.7777
-1,66,11,18,247,300,48.487
-1,66,11,17,248,200,46.2951
-1,66,11,16,249,600,46.8484
-1,66,11,15,250,700,49.5907
-1,66,11,14,251,700,44.8538
-1,66,11,13,252,700,27.3753
-1,66,11,12,253,1300,3.05878
-1,66,11,10,254,1400,15.7126
-1,66,11,9,255,2000,29.9957
-1,66,11,8,256,600,23.2806
-1,66,11,7,257,600,38.3997
-1,66,11,6,258,700,44.2502
-1,66,11,5,259,200,21.0023
-1,66,11,4,260,200,11.3971
-1,66,11,3,261,600,8.86962
-1,66,11,2,262,200,4.0954
-1,66,11,1,263,100,14.1185
-1,66,11,0,264,200,8.11517
-1,66,12,23,265,800,13.8329
-1,66,12,22,266,800,17.8722
-1,66,12,21,267,1300,24.0008
-1,66,12,20,268,600,21.8091
-1,66,12,19,269,600,44.7189
-1,66,12,18,270,300,51.5846
-1,66,12,17,271,100,49.3825
-1,66,12,16,272,500,49.946
-1,66,12,15,273,600,52.6883
-1,66,12,14,274,700,47.9513
-1,66,12,13,275,600,30.4728
-1,66,12,11,276,1300,3.09752
-1,66,12,10,277,1000,18.8102
-1,66,12,9,278,1900,33.0932
-1,66,12,8,279,600,26.3782
-1,66,12,7,280,600,41.4973
-1,66,12,6,281,400,47.3477
-1,66,12,5,282,200,24.0998
-1,66,12,4,283,200,14.4946
-1,66,12,3,284,600,11.9671
-1,66,12,2,285,100,7.19292
-1,66,12,1,286,300,17.216
-1,66,12,0,287,500,11.2127
-1,66,13,23,288,400,15.6996
-1,66,13,22,289,1100,11.2124
-1,66,13,21,290,1200,17.574
-1,66,13,20,291,400,23.6758
-1,66,13,19,292,500,30.4233
-1,66,13,18,293,300,21.8288
-1,66,13,17,294,100,35.0869
-1,66,13,16,295,700,26.0917
-1,66,13,15,296,700,35.4173
-1,66,13,14,297,1300,18.1955
-1,66,13,12,298,600,29.5045
-1,66,13,11,299,700,26.4457
-1,66,13,10,300,1600,12.7393
-1,66,13,9,301,2100,27.2308
-1,66,13,8,302,600,32.482
-1,66,13,7,303,400,44.6981
-1,66,13,6,304,200,37.154
-1,66,13,5,305,100,31.6604
-1,66,13,4,306,100,22.0552
-1,66,13,3,307,500,19.5277
-1,66,13,2,308,100,24.0468
-1,66,13,1,309,100,34.0699
-1,66,13,0,310,300,28.0666
-1,66,14,23,311,400,24.7662
-1,66,14,22,312,1000,20.279
-1,66,14,21,313,2600,5.2122
-1,66,14,20,314,800,11.8493
-1,66,14,19,315,1100,12.2277
-1,66,14,18,316,800,3.63325
-1,66,14,17,317,200,16.8914
-1,66,14,16,318,1500,7.89615
-1,66,14,15,319,1200,17.2218
-1,66,14,13,320,1300,9.24239
-1,66,14,12,321,700,38.2085
-1,66,14,11,322,700,35.1497
-1,66,14,10,323,1400,21.4436
-1,66,14,9,324,4000,9.03525
-1,66,14,8,325,1000,14.2865
-1,66,14,7,326,600,26.5026
-1,66,14,6,327,500,18.9584
-1,66,14,5,328,200,33.7553
-1,66,14,4,329,200,24.1502
-1,66,14,3,330,500,26.5684
-1,66,14,2,331,100,31.0876
-1,66,14,1,332,100,41.0756
-1,66,14,0,333,500,35.1073
-1,66,15,23,334,300,28.8269
-1,66,15,22,335,500,29.9495
-1,66,15,21,336,1200,14.8827
-1,66,15,20,337,600,15.8835
-1,66,15,19,338,1600,7.39696
-1,66,15,18,339,1300,25.464
-1,66,15,17,340,500,3.17304
-1,66,15,16,341,2800,17.2538
-1,66,15,14,342,1200,30.7395
-1,66,15,13,343,700,39.9819
-1,66,15,12,344,600,52.8988
-1,66,15,11,345,700,54.0347
-1,66,15,10,346,1400,42.5665
-1,66,15,9,347,4400,30.1581
-1,66,15,8,348,1400,33.464
-1,66,15,7,349,2200,12.5569
-1,66,15,6,350,1400,5.24011
-1,66,15,5,351,900,32.6309
-1,66,15,4,352,500,43.0352
-1,66,15,3,353,800,45.4534
-1,66,15,2,354,200,49.9726
-1,66,15,1,355,400,39.9512
-1,66,15,0,356,500,45.955
-1,66,16,23,357,300,38.1525
-1,66,16,22,358,600,33.7647
-1,66,16,21,359,1700,18.6979
-1,66,16,20,360,600,25.2092
-1,66,16,19,361,1700,16.7226
-1,66,16,18,362,1700,8.21017
-1,66,16,17,363,600,12.4987
-1,66,16,15,364,2800,9.32564
-1,66,16,14,365,1500,13.4857
-1,66,16,13,366,700,22.7281
-1,66,16,12,367,500,46.2193
-1,66,16,11,368,600,43.1605
-1,66,16,10,369,1000,29.4544
-1,66,16,9,370,3900,17.0461
-1,66,16,8,371,900,22.2973
-1,66,16,7,372,1400,21.8825
-1,66,16,6,373,1000,14.5657
-1,66,16,5,374,500,41.7662
-1,66,16,4,375,200,32.161
-1,66,16,3,376,500,34.5793
-1,66,16,2,377,100,39.0984
-1,66,16,1,378,200,49.0865
-1,66,16,0,379,400,43.1181
-1,66,17,22,380,100,26.7765
-1,66,17,21,381,300,11.7096
-1,66,17,20,382,100,12.7105
-1,66,17,19,383,400,4.22392
-1,66,17,18,384,300,28.117
-1,66,17,16,385,600,20.7119
-1,66,17,15,386,500,3.45807
-1,66,17,14,387,200,33.3925
-1,66,17,13,388,100,42.6349
-1,66,17,12,389,100,49.7258
-1,66,17,11,390,200,51.0891
-1,66,17,10,391,200,46.0245
-1,66,17,9,392,700,33.6162
-1,66,17,8,393,200,30.5183
-1,66,17,7,394,300,9.61122
-1,66,17,6,395,200,2.06707
-1,66,17,5,396,100,29.6852
-1,66,17,3,397,100,42.5078
-1,66,17,0,398,100,43.0093
-1,66,18,23,399,100,30.0244
-1,66,18,22,400,300,25.5545
-1,66,18,21,401,1200,10.4877
-1,66,18,20,402,400,17.081
-1,66,18,19,403,1200,8.59447
-1,66,18,17,404,300,13.2581
-1,66,18,16,405,1700,4.2629
-1,66,18,15,406,1300,13.5885
-1,66,18,14,407,800,5.27552
-1,66,18,13,408,300,14.5179
